customer_id,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13,Node14,Node15,customer_type,Node17,Node18,Node19,Node20,target_control,outcome
1920,Value2,Value1,Value1,Value2,Value4,Value3,Value4,Value1,Value1,Value1,Value2,Value1,Value2,Value4,Value2,lost_cause,Value4,Value1,Value3,Value1,control,negative
1921,Value2,Value3,Value4,Value2,Value4,Value2,Value4,Value3,Value4,Value2,Value2,Value1,Value3,Value2,Value1,persuadable,Value3,Value4,Value1,Value3,control,negative
1922,Value2,Value3,Value2,Value3,Value1,Value3,Value4,Value1,Value3,Value2,Value2,Value1,Value2,Value4,Value1,lost_cause,Value2,Value1,Value3,Value4,target,negative
1923,Value2,Value3,Value2,Value4,Value2,Value1,Value4,Value2,Value4,Value2,Value1,Value3,Value2,Value1,Value4,lost_cause,Value2,Value1,Value1,Value1,target,negative
1924,Value4,Value1,Value1,Value2,Value2,Value1,Value4,Value1,Value4,Value4,Value2,Value3,Value2,Value4,Value3,persuadable,Value1,Value2,Value2,Value1,control,negative
1925,Value2,Value1,Value1,Value2,Value1,Value2,Value1,Value1,Value2,Value3,Value3,Value3,Value2,Value1,Value4,lost_cause,Value1,Value2,Value2,Value4,control,negative
1926,Value3,Value1,Value2,Value4,Value4,Value2,Value1,Value4,Value4,Value2,Value3,Value3,Value2,Value4,Value4,persuadable,Value2,Value1,Value4,Value3,control,negative
1927,Value4,Value1,Value1,Value2,Value1,Value4,Value1,Value2,Value2,Value1,Value2,Value2,Value3,Value2,Value4,lost_cause,Value2,Value1,Value4,Value3,target,negative
1928,Value4,Value1,Value1,Value2,Value2,Value4,Value2,Value4,Value4,Value2,Value3,Value3,Value1,Value2,Value3,lost_cause,Value4,Value3,Value3,Value1,target,negative
1929,Value2,Value1,Value1,Value2,Value3,Value1,Value4,Value4,Value1,Value2,Value1,Value1,Value2,Value3,Value1,persuadable,Value3,Value2,Value1,Value1,target,positive
1930,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value4,Value1,Value2,Value2,Value1,Value2,Value2,persuadable,Value4,Value1,Value1,Value2,control,negative
1931,Value4,Value3,Value3,Value4,Value4,Value4,Value1,Value1,Value2,Value1,Value2,Value2,Value4,Value4,Value4,persuadable,Value2,Value4,Value2,Value3,control,negative
1932,Value4,Value1,Value2,Value2,Value1,Value2,Value2,Value4,Value2,Value1,Value2,Value2,Value2,Value4,Value1,persuadable,Value4,Value2,Value2,Value1,control,negative
1933,Value4,Value2,Value4,Value4,Value1,Value2,Value4,Value4,Value4,Value1,Value4,Value2,Value4,Value1,Value4,sleeping_dog,Value3,Value4,Value2,Value1,control,positive
1934,Value2,Value3,Value4,Value3,Value4,Value4,Value2,Value3,Value4,Value3,Value3,Value2,Value2,Value2,Value3,lost_cause,Value4,Value4,Value4,Value2,target,negative
1935,Value4,Value1,Value1,Value2,Value2,Value1,Value1,Value3,Value3,Value3,Value3,Value3,Value4,Value1,Value3,sure_thing,Value2,Value2,Value1,Value4,control,positive
1936,Value4,Value1,Value1,Value2,Value1,Value4,Value4,Value1,Value1,Value3,Value3,Value1,Value4,Value1,Value4,lost_cause,Value3,Value1,Value2,Value4,target,negative
1937,Value4,Value3,Value4,Value4,Value1,Value2,Value4,Value4,Value2,Value1,Value4,Value1,Value2,Value4,Value4,lost_cause,Value4,Value2,Value1,Value4,control,negative
1938,Value1,Value1,Value1,Value3,Value3,Value1,Value3,Value2,Value4,Value4,Value1,Value3,Value2,Value2,Value1,sure_thing,Value2,Value2,Value2,Value1,target,positive
1939,Value4,Value1,Value4,Value3,Value2,Value1,Value4,Value4,Value2,Value4,Value3,Value4,Value2,Value4,Value3,persuadable,Value2,Value2,Value1,Value4,target,positive
1940,Value2,Value1,Value3,Value2,Value1,Value4,Value4,Value1,Value4,Value2,Value2,Value3,Value2,Value4,Value4,sure_thing,Value2,Value1,Value3,Value1,control,positive
1941,Value1,Value1,Value1,Value2,Value4,Value4,Value1,Value2,Value3,Value3,Value4,Value2,Value3,Value1,Value3,lost_cause,Value2,Value4,Value4,Value1,target,negative
1942,Value3,Value1,Value1,Value3,Value2,Value1,Value4,Value1,Value1,Value3,Value2,Value2,Value3,Value3,Value2,sure_thing,Value2,Value2,Value4,Value1,control,positive
1943,Value3,Value1,Value1,Value3,Value4,Value2,Value2,Value2,Value1,Value3,Value3,Value1,Value4,Value4,Value4,sure_thing,Value2,Value2,Value1,Value4,target,positive
1944,Value4,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value2,Value4,Value2,Value4,Value4,Value3,Value2,lost_cause,Value3,Value1,Value4,Value4,control,negative
1945,Value1,Value3,Value2,Value2,Value2,Value1,Value2,Value4,Value4,Value3,Value4,Value1,Value3,Value3,Value3,sleeping_dog,Value1,Value2,Value3,Value3,target,negative
1946,Value2,Value3,Value2,Value2,Value3,Value4,Value4,Value3,Value4,Value3,Value1,Value1,Value2,Value1,Value1,sleeping_dog,Value4,Value4,Value4,Value1,control,positive
1947,Value2,Value1,Value1,Value4,Value2,Value1,Value4,Value1,Value1,Value4,Value1,Value4,Value2,Value1,Value2,lost_cause,Value4,Value1,Value1,Value1,control,negative
1948,Value4,Value2,Value1,Value2,Value2,Value4,Value4,Value2,Value2,Value3,Value4,Value3,Value2,Value3,Value2,lost_cause,Value2,Value2,Value2,Value4,control,negative
1949,Value1,Value1,Value4,Value2,Value4,Value3,Value4,Value3,Value1,Value3,Value2,Value3,Value2,Value3,Value4,sleeping_dog,Value4,Value2,Value1,Value2,target,negative
1950,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value3,Value3,Value3,Value3,Value1,Value4,Value2,Value2,persuadable,Value1,Value3,Value3,Value4,target,positive
1951,Value1,Value3,Value4,Value2,Value3,Value4,Value4,Value3,Value3,Value2,Value4,Value1,Value2,Value3,Value1,sleeping_dog,Value4,Value4,Value1,Value1,target,negative
1952,Value3,Value1,Value1,Value4,Value1,Value4,Value1,Value1,Value4,Value4,Value4,Value3,Value2,Value3,Value1,sleeping_dog,Value1,Value4,Value4,Value1,control,positive
1953,Value4,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value1,Value3,Value3,Value2,Value4,Value1,Value4,lost_cause,Value2,Value3,Value4,Value3,target,negative
1954,Value4,Value1,Value4,Value2,Value1,Value4,Value4,Value4,Value2,Value3,Value3,Value2,Value2,Value3,Value1,lost_cause,Value4,Value2,Value3,Value2,target,negative
1955,Value2,Value1,Value1,Value2,Value4,Value2,Value2,Value4,Value2,Value2,Value2,Value4,Value3,Value4,Value4,sleeping_dog,Value4,Value1,Value4,Value1,control,positive
1956,Value2,Value1,Value2,Value2,Value2,Value1,Value1,Value4,Value3,Value2,Value3,Value1,Value2,Value4,Value2,sure_thing,Value2,Value1,Value1,Value4,target,positive
1957,Value2,Value3,Value2,Value2,Value1,Value4,Value1,Value3,Value2,Value2,Value4,Value4,Value2,Value2,Value1,sleeping_dog,Value4,Value1,Value4,Value3,control,positive
1958,Value1,Value1,Value1,Value4,Value2,Value2,Value4,Value1,Value1,Value2,Value1,Value4,Value2,Value2,Value2,persuadable,Value2,Value1,Value1,Value1,control,negative
1959,Value2,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value4,Value2,Value4,Value1,Value4,Value3,Value4,sleeping_dog,Value2,Value2,Value3,Value2,target,negative
1960,Value4,Value1,Value1,Value2,Value4,Value2,Value2,Value3,Value1,Value3,Value2,Value2,Value4,Value4,Value4,sure_thing,Value2,Value3,Value3,Value2,target,positive
1961,Value2,Value3,Value2,Value2,Value1,Value2,Value2,Value4,Value3,Value3,Value4,Value3,Value2,Value3,Value4,lost_cause,Value4,Value4,Value1,Value1,target,negative
1962,Value2,Value1,Value1,Value2,Value3,Value3,Value2,Value4,Value2,Value4,Value3,Value1,Value2,Value4,Value1,persuadable,Value3,Value2,Value3,Value3,target,positive
1963,Value4,Value1,Value1,Value2,Value3,Value4,Value1,Value2,Value1,Value2,Value2,Value3,Value1,Value1,Value1,sure_thing,Value1,Value4,Value1,Value3,control,positive
1964,Value2,Value1,Value2,Value2,Value3,Value1,Value4,Value3,Value4,Value3,Value1,Value1,Value4,Value2,Value1,persuadable,Value4,Value1,Value2,Value4,target,positive
1965,Value1,Value1,Value1,Value3,Value3,Value1,Value2,Value4,Value4,Value3,Value2,Value2,Value2,Value3,Value3,sleeping_dog,Value4,Value3,Value2,Value4,target,negative
1966,Value2,Value3,Value4,Value2,Value2,Value1,Value4,Value2,Value4,Value4,Value1,Value3,Value2,Value2,Value2,sleeping_dog,Value1,Value2,Value3,Value4,target,negative
1967,Value4,Value1,Value4,Value3,Value1,Value4,Value2,Value2,Value4,Value4,Value4,Value3,Value2,Value2,Value1,persuadable,Value3,Value2,Value3,Value4,control,negative
1968,Value3,Value1,Value2,Value2,Value2,Value3,Value4,Value1,Value4,Value3,Value3,Value3,Value3,Value2,Value2,persuadable,Value1,Value2,Value2,Value2,target,positive
1969,Value4,Value3,Value4,Value2,Value4,Value3,Value2,Value2,Value3,Value4,Value4,Value3,Value3,Value1,Value2,sure_thing,Value1,Value1,Value1,Value3,control,positive
1970,Value1,Value3,Value4,Value2,Value2,Value4,Value2,Value4,Value4,Value4,Value4,Value3,Value2,Value3,Value3,lost_cause,Value4,Value4,Value1,Value3,target,negative
1971,Value1,Value3,Value4,Value2,Value2,Value4,Value2,Value2,Value3,Value3,Value3,Value2,Value4,Value2,Value1,persuadable,Value1,Value3,Value2,Value4,target,positive
1972,Value1,Value2,Value1,Value3,Value4,Value2,Value2,Value2,Value1,Value3,Value1,Value4,Value3,Value2,Value4,persuadable,Value1,Value4,Value4,Value3,target,positive
1973,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value4,Value2,Value4,Value2,Value1,Value4,Value3,Value3,sleeping_dog,Value2,Value2,Value1,Value2,target,negative
1974,Value1,Value1,Value2,Value2,Value2,Value1,Value4,Value2,Value4,Value4,Value4,Value2,Value3,Value4,Value1,sleeping_dog,Value1,Value4,Value1,Value4,target,negative
1975,Value2,Value1,Value1,Value2,Value1,Value2,Value4,Value1,Value4,Value2,Value2,Value3,Value3,Value3,Value4,sure_thing,Value1,Value3,Value1,Value1,target,positive
1976,Value4,Value1,Value4,Value2,Value3,Value4,Value4,Value4,Value2,Value3,Value2,Value1,Value4,Value3,Value2,sure_thing,Value1,Value4,Value3,Value3,control,positive
1977,Value1,Value3,Value4,Value2,Value2,Value1,Value1,Value1,Value4,Value4,Value2,Value2,Value3,Value2,Value3,sleeping_dog,Value4,Value3,Value2,Value1,control,positive
1978,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value3,Value3,Value1,Value3,Value3,Value4,Value1,sleeping_dog,Value2,Value3,Value4,Value4,control,positive
1979,Value2,Value2,Value2,Value2,Value1,Value4,Value1,Value2,Value4,Value1,Value4,Value4,Value2,Value3,Value2,persuadable,Value1,Value1,Value4,Value4,target,positive
1980,Value2,Value1,Value1,Value4,Value2,Value1,Value4,Value1,Value3,Value3,Value4,Value3,Value3,Value1,Value3,sleeping_dog,Value1,Value4,Value2,Value4,control,positive
1981,Value4,Value3,Value2,Value2,Value4,Value1,Value2,Value4,Value2,Value1,Value2,Value2,Value2,Value4,Value1,lost_cause,Value1,Value2,Value1,Value1,control,negative
1982,Value4,Value3,Value2,Value2,Value4,Value4,Value2,Value4,Value2,Value3,Value4,Value3,Value4,Value1,Value1,persuadable,Value4,Value4,Value4,Value4,control,negative
1983,Value1,Value2,Value1,Value2,Value3,Value1,Value4,Value1,Value4,Value4,Value2,Value1,Value2,Value4,Value4,sleeping_dog,Value1,Value4,Value2,Value4,control,positive
1984,Value2,Value3,Value2,Value4,Value2,Value4,Value4,Value1,Value4,Value4,Value1,Value1,Value2,Value1,Value4,sure_thing,Value2,Value1,Value2,Value1,control,positive
1985,Value4,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value2,Value2,Value2,Value4,Value3,Value2,Value3,lost_cause,Value4,Value1,Value4,Value1,control,negative
1986,Value4,Value3,Value2,Value2,Value1,Value4,Value1,Value3,Value2,Value4,Value2,Value2,Value2,Value3,Value1,lost_cause,Value1,Value2,Value1,Value4,control,negative
1987,Value4,Value1,Value1,Value2,Value3,Value4,Value1,Value1,Value2,Value3,Value3,Value3,Value2,Value4,Value1,lost_cause,Value4,Value2,Value2,Value4,control,negative
1988,Value2,Value3,Value4,Value2,Value2,Value2,Value1,Value1,Value3,Value4,Value2,Value2,Value3,Value4,Value3,sleeping_dog,Value2,Value3,Value4,Value3,control,positive
1989,Value2,Value3,Value3,Value4,Value3,Value4,Value1,Value4,Value2,Value1,Value2,Value2,Value2,Value4,Value1,lost_cause,Value2,Value1,Value2,Value4,control,negative
1990,Value1,Value2,Value3,Value2,Value3,Value1,Value4,Value3,Value4,Value4,Value4,Value3,Value4,Value4,Value1,persuadable,Value1,Value4,Value4,Value2,control,negative
1991,Value4,Value1,Value2,Value2,Value4,Value2,Value4,Value2,Value4,Value3,Value3,Value1,Value2,Value1,Value4,sure_thing,Value1,Value2,Value3,Value4,target,positive
1992,Value4,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value1,Value3,Value4,Value2,Value4,Value4,Value1,persuadable,Value1,Value4,Value4,Value2,control,negative
1993,Value3,Value3,Value2,Value2,Value1,Value4,Value1,Value3,Value4,Value3,Value3,Value2,Value4,Value3,Value1,sleeping_dog,Value1,Value1,Value4,Value3,control,positive
1994,Value3,Value1,Value1,Value2,Value4,Value2,Value4,Value4,Value1,Value4,Value3,Value1,Value4,Value2,Value4,sure_thing,Value2,Value2,Value2,Value4,target,positive
1995,Value4,Value1,Value4,Value2,Value1,Value2,Value1,Value1,Value2,Value3,Value4,Value3,Value4,Value3,Value1,persuadable,Value1,Value3,Value4,Value2,target,positive
1996,Value4,Value3,Value4,Value4,Value1,Value3,Value1,Value4,Value1,Value4,Value2,Value3,Value3,Value1,Value1,persuadable,Value4,Value1,Value4,Value3,target,positive
1997,Value4,Value1,Value2,Value4,Value4,Value2,Value4,Value1,Value1,Value1,Value2,Value2,Value2,Value4,Value4,sleeping_dog,Value2,Value3,Value2,Value3,control,positive
1998,Value4,Value1,Value1,Value2,Value2,Value4,Value4,Value1,Value2,Value2,Value3,Value4,Value1,Value1,Value3,sure_thing,Value3,Value3,Value1,Value3,target,positive
1999,Value4,Value1,Value1,Value2,Value3,Value1,Value1,Value2,Value4,Value3,Value2,Value1,Value1,Value2,Value3,lost_cause,Value4,Value2,Value2,Value3,control,negative
2000,Value2,Value3,Value2,Value2,Value2,Value4,Value2,Value4,Value4,Value4,Value3,Value3,Value2,Value3,Value3,lost_cause,Value3,Value1,Value1,Value4,target,negative
2001,Value1,Value3,Value2,Value2,Value1,Value2,Value4,Value3,Value1,Value2,Value3,Value1,Value1,Value3,Value1,sure_thing,Value2,Value4,Value2,Value2,target,positive
2002,Value3,Value1,Value1,Value2,Value4,Value2,Value1,Value2,Value2,Value3,Value3,Value1,Value2,Value2,Value3,lost_cause,Value1,Value1,Value1,Value3,control,negative
2003,Value1,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value1,Value1,Value2,Value3,Value3,Value3,Value1,sure_thing,Value2,Value4,Value4,Value1,target,positive
2004,Value4,Value3,Value1,Value4,Value2,Value1,Value4,Value4,Value2,Value3,Value4,Value3,Value4,Value4,Value2,lost_cause,Value3,Value2,Value3,Value3,control,negative
2005,Value4,Value1,Value2,Value2,Value3,Value4,Value2,Value4,Value3,Value3,Value4,Value4,Value3,Value1,Value1,persuadable,Value3,Value4,Value3,Value3,target,positive
2006,Value3,Value2,Value4,Value2,Value3,Value2,Value4,Value2,Value1,Value2,Value2,Value3,Value4,Value4,Value3,lost_cause,Value2,Value2,Value4,Value3,target,negative
2007,Value1,Value1,Value1,Value4,Value4,Value4,Value4,Value1,Value3,Value3,Value4,Value1,Value3,Value1,Value4,lost_cause,Value4,Value4,Value4,Value4,control,negative
2008,Value1,Value1,Value1,Value2,Value4,Value2,Value2,Value4,Value1,Value4,Value1,Value1,Value4,Value4,Value3,lost_cause,Value3,Value4,Value1,Value1,control,negative
2009,Value4,Value1,Value1,Value2,Value2,Value1,Value2,Value4,Value2,Value3,Value4,Value2,Value2,Value3,Value3,lost_cause,Value4,Value2,Value3,Value1,target,negative
2010,Value2,Value1,Value2,Value4,Value2,Value1,Value4,Value3,Value3,Value3,Value1,Value3,Value2,Value1,Value3,lost_cause,Value2,Value4,Value2,Value2,control,negative
2011,Value4,Value1,Value2,Value3,Value4,Value3,Value4,Value2,Value1,Value2,Value3,Value1,Value2,Value1,Value4,sure_thing,Value1,Value3,Value3,Value4,target,positive
2012,Value3,Value3,Value2,Value2,Value2,Value1,Value2,Value4,Value3,Value2,Value3,Value1,Value4,Value3,Value4,persuadable,Value3,Value4,Value1,Value4,control,negative
2013,Value4,Value1,Value1,Value2,Value1,Value2,Value4,Value1,Value4,Value3,Value4,Value1,Value2,Value3,Value4,lost_cause,Value4,Value3,Value2,Value1,control,negative
2014,Value2,Value3,Value4,Value4,Value4,Value3,Value4,Value3,Value2,Value4,Value4,Value4,Value4,Value1,Value1,persuadable,Value3,Value1,Value4,Value3,control,negative
2015,Value1,Value1,Value2,Value2,Value4,Value4,Value2,Value4,Value3,Value3,Value1,Value3,Value2,Value2,Value4,lost_cause,Value1,Value4,Value4,Value1,control,negative
2016,Value1,Value1,Value4,Value4,Value1,Value2,Value1,Value3,Value1,Value4,Value2,Value3,Value2,Value3,Value1,sure_thing,Value3,Value1,Value3,Value1,control,positive
2017,Value2,Value1,Value2,Value2,Value2,Value4,Value1,Value3,Value4,Value3,Value3,Value4,Value1,Value2,Value2,persuadable,Value1,Value1,Value2,Value2,control,negative
2018,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value4,Value1,Value3,Value4,Value3,Value2,Value3,Value1,persuadable,Value4,Value4,Value1,Value1,target,positive
2019,Value4,Value1,Value1,Value4,Value4,Value4,Value4,Value3,Value3,Value2,Value2,Value1,Value2,Value2,Value3,sure_thing,Value4,Value3,Value4,Value1,control,positive
2020,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value3,Value4,Value3,Value2,Value2,Value3,Value4,Value3,lost_cause,Value4,Value3,Value1,Value1,control,negative
2021,Value1,Value3,Value4,Value2,Value1,Value3,Value4,Value3,Value3,Value2,Value3,Value1,Value3,Value4,Value1,sure_thing,Value1,Value4,Value4,Value3,target,positive
2022,Value2,Value3,Value2,Value2,Value2,Value4,Value4,Value3,Value1,Value3,Value1,Value4,Value2,Value1,Value4,lost_cause,Value3,Value1,Value2,Value1,control,negative
2023,Value4,Value1,Value2,Value2,Value4,Value3,Value1,Value2,Value4,Value3,Value3,Value2,Value1,Value1,Value4,lost_cause,Value2,Value3,Value2,Value1,target,negative
2024,Value4,Value1,Value1,Value3,Value2,Value2,Value2,Value4,Value2,Value2,Value4,Value4,Value2,Value1,Value2,sleeping_dog,Value3,Value2,Value3,Value4,control,positive
2025,Value4,Value1,Value4,Value2,Value2,Value1,Value2,Value4,Value2,Value3,Value3,Value3,Value4,Value2,Value3,sleeping_dog,Value1,Value2,Value4,Value3,target,negative
2026,Value1,Value1,Value1,Value3,Value2,Value4,Value2,Value4,Value3,Value1,Value2,Value3,Value1,Value2,Value2,lost_cause,Value1,Value3,Value4,Value2,control,negative
2027,Value1,Value1,Value3,Value3,Value4,Value2,Value2,Value2,Value1,Value3,Value2,Value2,Value2,Value4,Value3,persuadable,Value1,Value4,Value4,Value1,control,negative
2028,Value2,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value3,Value1,Value3,Value3,Value2,Value1,Value3,lost_cause,Value3,Value4,Value4,Value4,target,negative
2029,Value2,Value3,Value4,Value2,Value3,Value4,Value2,Value4,Value4,Value3,Value1,Value1,Value3,Value4,Value1,sure_thing,Value1,Value3,Value1,Value4,control,positive
2030,Value4,Value1,Value1,Value2,Value3,Value3,Value2,Value4,Value4,Value4,Value2,Value1,Value2,Value3,Value2,sleeping_dog,Value2,Value2,Value3,Value1,target,negative
2031,Value2,Value1,Value1,Value2,Value1,Value4,Value2,Value4,Value3,Value1,Value2,Value1,Value2,Value4,Value4,sleeping_dog,Value2,Value1,Value2,Value1,control,positive
2032,Value4,Value1,Value2,Value2,Value1,Value2,Value1,Value3,Value4,Value3,Value1,Value3,Value3,Value4,Value1,lost_cause,Value4,Value3,Value4,Value1,control,negative
2033,Value2,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value3,Value2,Value3,Value1,Value1,Value1,Value2,sleeping_dog,Value2,Value3,Value1,Value1,control,positive
2034,Value4,Value1,Value4,Value2,Value1,Value1,Value2,Value3,Value3,Value3,Value1,Value3,Value3,Value4,Value4,persuadable,Value2,Value1,Value2,Value3,target,positive
2035,Value3,Value1,Value3,Value3,Value2,Value3,Value2,Value1,Value2,Value3,Value1,Value4,Value2,Value1,Value3,sleeping_dog,Value2,Value4,Value2,Value1,target,negative
2036,Value2,Value2,Value2,Value2,Value3,Value1,Value1,Value4,Value3,Value3,Value3,Value3,Value3,Value4,Value1,sleeping_dog,Value3,Value3,Value1,Value1,control,positive
2037,Value4,Value1,Value1,Value2,Value2,Value1,Value2,Value3,Value3,Value4,Value1,Value1,Value2,Value1,Value4,persuadable,Value2,Value3,Value2,Value1,target,positive
